Price,Adj Close,Close,High,Low,Open,Volume
Ticker,BMW.DE,BMW.DE,BMW.DE,BMW.DE,BMW.DE,BMW.DE
Date,,,,,,
1996-11-08 00:00:00+00:00,8.100289344787598,18.17099952697754,18.209999084472656,18.17099952697754,18.209999084472656,767000
1996-11-11 00:00:00+00:00,8.078449249267578,18.121999740600586,18.200000762939453,18.082000732421875,18.190000534057617,260000
1996-11-12 00:00:00+00:00,8.139520645141602,18.259000778198242,18.327999114990234,18.091999053955078,18.160999298095703,1066000
1996-11-13 00:00:00+00:00,8.126591682434082,18.229999542236328,18.3439998626709,18.190000534057617,18.3439998626709,793000
1996-11-14 00:00:00+00:00,8.15289306640625,18.288999557495117,18.288999557495117,18.131999969482422,18.204999923706055,351000
1996-11-15 00:00:00+00:00,8.219313621520996,18.437999725341797,18.440000534057617,18.268999099731445,18.308000564575195,624000
1996-11-18 00:00:00+00:00,8.23179817199707,18.465999603271484,18.583999633789062,18.365999221801758,18.37299919128418,624000
1996-11-19 00:00:00+00:00,8.266566276550293,18.54400062561035,18.54400062561035,18.31399917602539,18.485000610351562,442000
1996-11-20 00:00:00+00:00,8.135950088500977,18.250999450683594,18.60300064086914,18.243000030517578,18.485000610351562,546000
1996-11-21 00:00:00+00:00,8.143976211547852,18.268999099731445,18.308000564575195,18.194000244140625,18.308000564575195,286000
1996-11-22 00:00:00+00:00,8.208168983459473,18.413000106811523,18.413000106811523,18.18400001525879,18.229999542236328,312000
1996-11-25 00:00:00+00:00,8.464049339294434,18.98699951171875,18.98699951171875,18.5049991607666,18.5049991607666,1040000
1996-11-26 00:00:00+00:00,8.600457191467285,19.292999267578125,19.57200050354004,19.075000762939453,19.075000762939453,2015000
1996-11-27 00:00:00+00:00,8.525120735168457,19.124000549316406,19.25200080871582,19.104999542236328,19.23200035095215,455000
1996-11-28 00:00:00+00:00,8.76717758178711,19.66699981689453,19.714000701904297,19.15399932861328,19.155000686645508,923000
1996-11-29 00:00:00+00:00,8.778325080871582,19.691999435424805,19.724000930786133,19.566999435424805,19.724000930786133,624000
1996-12-02 00:00:00+00:00,8.91205883026123,19.992000579833984,20.058000564575195,19.606000900268555,19.684999465942383,702000
1996-12-03 00:00:00+00:00,9.431839942932129,21.158000946044922,21.15999984741211,20.235000610351562,20.235000610351562,1781000
1996-12-04 00:00:00+00:00,9.373887062072754,21.027999877929688,21.1299991607666,20.56999969482422,20.844999313354492,1118000
1996-12-05 00:00:00+00:00,9.20449161529541,20.648000717163086,21.415000915527344,20.638999938964844,20.96299934387207,1417000
1996-12-06 00:00:00+00:00,9.038211822509766,20.274999618530273,20.628999710083008,19.389999389648438,20.156999588012695,1495000
1996-12-09 00:00:00+00:00,9.327526092529297,20.923999786376953,20.947999954223633,20.45199966430664,20.45199966430664,494000
1996-12-10 00:00:00+00:00,9.388596534729004,21.06100082397461,21.22800064086914,21.040000915527344,21.069000244140625,442000
1996-12-11 00:00:00+00:00,9.119791984558105,20.45800018310547,20.923999786376953,20.39299964904785,20.825000762939453,611000
1996-12-12 00:00:00+00:00,9.046684265136719,20.29400062561035,20.648000717163086,20.2450008392334,20.648000717163086,403000
1996-12-13 00:00:00+00:00,8.897793769836426,19.959999084472656,20.06399917602539,19.724000930786133,20.038999557495117,663000
1996-12-16 00:00:00+00:00,9.020383834838867,20.235000610351562,20.253000259399414,19.80299949645996,19.80299949645996,286000
1996-12-17 00:00:00+00:00,8.932563781738281,20.038000106811523,20.05500030517578,19.940000534057617,20.0,481000
1996-12-18 00:00:00+00:00,8.950396537780762,20.077999114990234,20.156999588012695,19.989999771118164,20.136999130249023,312000
1996-12-19 00:00:00+00:00,8.983830451965332,20.152999877929688,20.156999588012695,19.900999069213867,20.007999420166016,455000
1996-12-20 00:00:00+00:00,9.161694526672363,20.552000045776367,20.805999755859375,20.2549991607666,20.2549991607666,845000
1996-12-23 00:00:00+00:00,9.238814353942871,20.725000381469727,20.746999740600586,20.648000717163086,20.648000717163086,104000
1996-12-24 00:00:00+00:00,9.238814353942871,20.725000381469727,20.725000381469727,20.725000381469727,20.725000381469727,0
1996-12-25 00:00:00+00:00,9.238814353942871,20.725000381469727,20.725000381469727,20.725000381469727,20.725000381469727,0
1996-12-26 00:00:00+00:00,9.238814353942871,20.725000381469727,20.725000381469727,20.725000381469727,20.725000381469727,0
1996-12-27 00:00:00+00:00,9.250408172607422,20.750999450683594,20.884000778198242,20.691999435424805,20.844999313354492,195000
1996-12-30 00:00:00+00:00,9.380126953125,21.04199981689453,21.115999221801758,20.923999786376953,20.923999786376953,182000
1996-12-31 00:00:00+00:00,9.380126953125,21.04199981689453,21.04199981689453,21.04199981689453,21.04199981689453,0
1997-01-01 00:00:00+00:00,9.380126953125,21.04199981689453,21.04199981689453,21.04199981689453,21.04199981689453,0
1997-01-02 00:00:00+00:00,9.222321510314941,20.687999725341797,20.92300033569336,20.530000686645508,20.667999267578125,429000
1997-01-03 00:00:00+00:00,9.257094383239746,20.766000747680664,20.844999313354492,20.608999252319336,20.844999313354492,572000
1997-01-06 00:00:00+00:00,9.232129096984863,20.709999084472656,21.04199981689453,20.41200065612793,20.94300079345703,598000
1997-01-07 00:00:00+00:00,9.169721603393555,20.56999969482422,20.621000289916992,20.490999221801758,20.559999465942383,624000
1997-01-08 00:00:00+00:00,9.301225662231445,20.864999771118164,20.94300079345703,20.549999237060547,20.648000717163086,1170000
1997-01-09 00:00:00+00:00,9.344910621643066,20.96299934387207,20.96299934387207,20.667999267578125,20.805999755859375,884000
1997-01-10 00:00:00+00:00,9.30969524383545,20.884000778198242,21.356000900268555,20.759000778198242,21.139999389648438,1586000
1997-01-13 00:00:00+00:00,9.458584785461426,21.218000411987305,21.30699920654297,21.111000061035156,21.139999389648438,650000
1997-01-14 00:00:00+00:00,9.774645805358887,21.927000045776367,21.927000045776367,21.134000778198242,21.277999877929688,1040000
1997-01-15 00:00:00+00:00,9.590536117553711,21.513999938964844,22.12299919128418,21.434999465942383,22.113000869750977,754000
1997-01-16 00:00:00+00:00,9.479986190795898,21.266000747680664,21.506999969482422,21.238000869750977,21.434999465942383,351000
1997-01-17 00:00:00+00:00,9.634223937988281,21.61199951171875,21.927000045776367,21.34600067138672,21.356000900268555,1313000
1997-01-20 00:00:00+00:00,9.537936210632324,21.395999908447266,21.847999572753906,21.395999908447266,21.69099998474121,897000
1997-01-21 00:00:00+00:00,9.537936210632324,21.395999908447266,21.395999908447266,21.395999908447266,21.395999908447266,0
1997-01-22 00:00:00+00:00,9.414901733398438,21.1200008392334,21.533000946044922,20.952999114990234,21.356000900268555,429000
1997-01-23 00:00:00+00:00,9.395284652709961,21.076000213623047,21.238000869750977,20.90399932861328,21.238000869750977,338000
1997-01-24 00:00:00+00:00,9.073875427246094,20.354999542236328,20.94300079345703,20.058000564575195,20.94300079345703,806000
1997-01-27 00:00:00+00:00,9.033757209777832,20.264999389648438,20.37299919128418,20.065000534057617,20.333999633789062,598000
1997-01-28 00:00:00+00:00,9.117566108703613,20.452999114990234,20.618999481201172,20.14699935913086,20.29400062561035,1001000
1997-01-29 00:00:00+00:00,9.103744506835938,20.422000885009766,20.422000885009766,20.136999130249023,20.274999618530273,832000
1997-01-30 00:00:00+00:00,9.244165420532227,20.73699951171875,20.982999801635742,20.530000686645508,20.589000701904297,1417000
1997-01-31 00:00:00+00:00,9.196019172668457,20.628999710083008,20.784000396728516,20.549999237060547,20.687999725341797,598000
1997-02-03 00:00:00+00:00,9.116227149963379,20.450000762939453,20.589000701904297,20.274999618530273,20.589000701904297,780000
1997-02-04 00:00:00+00:00,9.20449161529541,20.648000717163086,20.726999282836914,20.52400016784668,20.549999237060547,936000
1997-02-05 00:00:00+00:00,9.441202163696289,21.179000854492188,21.27400016784668,20.722999572753906,20.722999572753906,1313000
1997-02-06 00:00:00+00:00,9.441202163696289,21.179000854492188,21.179000854492188,21.179000854492188,21.179000854492188,0
1997-02-07 00:00:00+00:00,9.485334396362305,21.277999877929688,21.277999877929688,21.10099983215332,21.10099983215332,312000
1997-02-10 00:00:00+00:00,9.599010467529297,21.533000946044922,21.631999969482422,21.04199981689453,21.15999984741211,780000
1997-02-11 00:00:00+00:00,9.870935440063477,22.14299964904785,22.172000885009766,21.827999114990234,21.827999114990234,871000
1997-02-12 00:00:00+00:00,9.870935440063477,22.14299964904785,22.14299964904785,22.14299964904785,22.14299964904785,0
1997-02-13 00:00:00+00:00,10.506619453430176,23.569000244140625,23.597999572753906,23.007999420166016,23.10700035095215,1443000
1997-02-14 00:00:00+00:00,10.41434097290039,23.36199951171875,23.972000122070312,23.263999938964844,23.89299964904785,1781000
1997-02-17 00:00:00+00:00,10.466498374938965,23.479000091552734,23.597999572753906,22.90999984741211,23.204999923706055,676000
1997-02-18 00:00:00+00:00,10.255644798278809,23.006000518798828,23.7549991607666,22.972999572753906,23.7549991607666,1053000
1997-02-19 00:00:00+00:00,10.255644798278809,23.006000518798828,23.006000518798828,23.006000518798828,23.006000518798828,0
1997-02-20 00:00:00+00:00,10.066184997558594,22.58099937438965,22.809999465942383,22.420000076293945,22.71299934387207,819000
1997-02-21 00:00:00+00:00,9.993522644042969,22.417999267578125,22.476999282836914,22.231000900268555,22.417999267578125,728000
1997-02-24 00:00:00+00:00,9.90615177154541,22.222000122070312,22.329999923706055,22.18199920654297,22.26099967956543,351000
1997-02-25 00:00:00+00:00,10.063956260681152,22.576000213623047,22.77199935913086,22.299999237060547,22.299999237060547,1079000
1997-02-26 00:00:00+00:00,10.063956260681152,22.576000213623047,22.614999771118164,22.222000122070312,22.614999771118164,585000
1997-02-27 00:00:00+00:00,9.949834823608398,22.31999969482422,22.861000061035156,22.299999237060547,22.576000213623047,819000
1997-02-28 00:00:00+00:00,9.976136207580566,22.378999710083008,22.45800018310547,22.132999420166016,22.132999420166016,390000
1997-03-03 00:00:00+00:00,9.92353630065918,22.26099967956543,22.417999267578125,22.222000122070312,22.231000900268555,221000
1997-03-04 00:00:00+00:00,10.248065948486328,22.98900032043457,23.10700035095215,22.535999298095703,22.535999298095703,1495000
1997-03-05 00:00:00+00:00,10.475858688354492,23.5,23.7549991607666,22.899999618530273,23.04800033569336,975000
1997-03-06 00:00:00+00:00,10.561448097229004,23.691999435424805,24.06999969482422,23.315000534057617,23.795000076293945,1170000
1997-03-07 00:00:00+00:00,10.712569236755371,24.0310001373291,24.09000015258789,23.593000411987305,23.695999145507812,1144000
1997-03-10 00:00:00+00:00,10.615832328796387,23.81399917602539,24.108999252319336,23.774999618530273,23.774999618530273,754000
1997-03-11 00:00:00+00:00,10.933231353759766,24.525999069213867,24.777999877929688,24.041000366210938,24.041000366210938,1001000
1997-03-12 00:00:00+00:00,11.097723007202148,24.895000457763672,24.934999465942383,24.525999069213867,24.68000030517578,1391000
1997-03-13 00:00:00+00:00,11.352263450622559,25.465999603271484,25.565000534057617,25.32900047302246,25.465999603271484,1729000
1997-03-14 00:00:00+00:00,11.124469757080078,24.954999923706055,25.382999420166016,24.385000228881836,25.270000457763672,1482000
1997-03-17 00:00:00+00:00,10.611821174621582,23.80500030517578,24.847999572753906,23.795000076293945,24.847999572753906,871000
1997-03-18 00:00:00+00:00,10.320730209350586,23.152000427246094,24.09000015258789,23.11199951171875,23.833999633789062,806000
1997-03-19 00:00:00+00:00,10.51954460144043,23.597999572753906,23.695999145507812,23.204999923706055,23.204999923706055,858000
1997-03-20 00:00:00+00:00,10.212849617004395,22.90999984741211,23.990999221801758,22.71299934387207,23.695999145507812,1469000
1997-03-21 00:00:00+00:00,10.361738204956055,23.243999481201172,23.459999084472656,23.163999557495117,23.204999923706055,728000
1997-03-24 00:00:00+00:00,10.44955825805664,23.44099998474121,23.520999908447266,23.261999130249023,23.5,572000
1997-03-25 00:00:00+00:00,10.980037689208984,24.631000518798828,24.631000518798828,23.677000045776367,23.677000045776367,1755000
1997-03-26 00:00:00+00:00,11.633106231689453,26.09600067138672,26.448999404907227,24.385000228881836,24.385000228881836,3614000
1997-03-27 00:00:00+00:00,11.746782302856445,26.35099983215332,27.13800048828125,26.35099983215332,27.13800048828125,780000
1997-03-28 00:00:00+00:00,11.746782302856445,26.35099983215332,26.35099983215332,26.35099983215332,26.35099983215332,0
1997-03-31 00:00:00+00:00,11.746782302856445,26.35099983215332,26.35099983215332,26.35099983215332,26.35099983215332,0
1997-04-01 00:00:00+00:00,11.135615348815918,24.979999542236328,25.76099967956543,24.68000030517578,25.76099967956543,1326000
1997-04-02 00:00:00+00:00,10.750905990600586,24.117000579833984,25.368000030517578,23.95199966430664,25.17099952697754,1261000
1997-04-03 00:00:00+00:00,10.64124584197998,23.871000289916992,24.326000213623047,23.715999603271484,24.326000213623047,1586000
1997-04-04 00:00:00+00:00,10.861459732055664,24.364999771118164,25.22100067138672,24.09000015258789,24.09000015258789,2171000
1997-04-07 00:00:00+00:00,11.3955078125,25.562999725341797,25.562999725341797,24.975000381469727,24.975000381469727,1027000
1997-04-08 00:00:00+00:00,11.804732322692871,26.481000900268555,26.481000900268555,25.565000534057617,25.565000534057617,1560000
1997-04-09 00:00:00+00:00,12.334322929382324,27.66900062561035,27.826000213623047,26.597000122070312,26.597000122070312,2470000
1997-04-10 00:00:00+00:00,12.571030616760254,28.200000762939453,28.31800079345703,27.5310001373291,27.72800064086914,2249000
1997-04-11 00:00:00+00:00,12.185876846313477,27.336000442504883,29.301000595092773,27.256000518798828,28.18000030517578,2028000
1997-04-14 00:00:00+00:00,12.2527437210083,27.486000061035156,27.767000198364258,26.684999465942383,26.684999465942383,2262000
1997-04-15 00:00:00+00:00,12.5228853225708,28.091999053955078,28.2189998626709,27.78700065612793,28.111000061035156,1560000
1997-04-16 00:00:00+00:00,12.5228853225708,28.091999053955078,28.091999053955078,28.091999053955078,28.091999053955078,0
1997-04-17 00:00:00+00:00,12.334322929382324,27.66900062561035,28.23900032043457,26.843000411987305,27.72800064086914,2652000
1997-04-18 00:00:00+00:00,12.176515579223633,27.315000534057617,27.66200065612793,27.139999389648438,27.66200065612793,832000
1997-04-21 00:00:00+00:00,11.996867179870605,26.91200065612793,26.94099998474121,26.645999908447266,26.684999465942383,897000
1997-04-22 00:00:00+00:00,12.00087833404541,26.92099952697754,27.236000061035156,26.586999893188477,26.843000411987305,650000
